Pri_dMass,Pri_dTidaLQ,Sec_dMass,Sec_dTidalQ,Pri_LockTime,Sec_LockTime,Age,Pri_ProtInitial,Pri_ProtAge,Pri_ProtFinal,Sec_ProtInitial,Sec_ProtAge,Sec_ProtFinal,Initial_Ecc,Final_Ecc,Age_Ecc,Initial_Porb,Final_Porb,Age_Porb,Initial_Peq,Final_Peq,Age_Peq
0.337542,44406.6,0.270967,27275100.0,-3.170577045022194e-08,-3.170577045022194e-08,2976006644.6329384,10.143,46.733927,71.750271,1.45333,34.242691,67.140607,0.292736,0.292735,0.292741,84.9672,84.968652,84.969072,56.6448,56.645768,56.646048
0.471938,40941500.0,0.285271,23883900.0,-3.170577045022194e-08,-3.170577045022194e-08,5153609040.30987,2.54887,61.52678,72.709679,1.33224,53.509939,65.19762,0.001793,0.001793,0.001793,28.0211,28.021017,28.021084,28.0211,28.021017,28.021084
0.588614,504452.0,0.432553,27778700.0,2299498097.653773,-3.170577045022194e-08,6265869790.334446,3.44087,44.19342,44.192427,1.34622,65.990551,70.457799,0.162437,0.1624,0.162406,44.1966,44.192427,44.193419,44.1966,44.192427,44.19342
0.902029,13342600.0,0.569479,36623000.0,-3.170577045022194e-08,-3.170577045022194e-08,5228450884.248091,3.48166,46.519256,54.413354,3.96963,65.419634,76.284171,0.205998,0.205998,0.205999,67.4159,67.416147,67.416156,67.4159,67.416147,67.416156
0.554118,103750.0,0.332833,13285.5,600573240.32974,914700380.4692454,6479872231.608444,8.16813,22.91852,22.900436,0.960669,22.91852,22.900436,0.207281,0.197727,0.198737,22.8872,22.900434,22.91852,22.8872,22.900436,22.91852
0.419819,72158.0,0.234311,1456700.0,-3.170577045022194e-08,-3.170577045022194e-08,1830354949.0340486,3.15935,29.37502,75.395302,6.99887,25.911141,69.680877,0.2234,0.223402,0.223401,95.4721,95.473446,95.4727,95.4721,95.473446,95.4727
0.752497,53924.7,0.313493,37017.5,5746382371.59163,5874768547.875713,6634808233.032624,1.47768,81.118269,81.117943,0.855403,81.118269,81.117943,0.169635,0.169622,0.169626,81.107,81.117943,81.118269,81.107,81.117943,81.118269
0.455002,4071360.0,0.33242,1635290.0,-3.170577045022194e-08,-3.170577045022194e-08,1990626539.8388066,1.51451,30.356028,69.656099,2.14687,25.905179,63.257612,0.006361,0.006361,0.006361,42.316,42.315999,42.316335,42.316,42.315999,42.316335
0.22575,3635490.0,0.176866,201418.0,-3.170577045022194e-08,-3.170577045022194e-08,2683926997.167013,4.24247,33.978644,65.699381,8.34488,37.0874,42.719306,0.217244,0.21724,0.217251,37.2776,37.277862,37.279325,37.2776,37.277862,37.279325
0.199033,55810700.0,0.121187,2229230.0,-3.170577045022194e-08,-3.170577045022194e-08,3937103156.0372233,14.8848,47.269892,61.011289,2.22247,23.560705,23.671693,0.18456,0.184563,0.184601,11.7597,11.760976,11.762728,11.7597,11.760976,11.762728
0.346969,330707.0,0.175114,20744300.0,-3.170577045022194e-08,-3.170577045022194e-08,2978881371.7412367,1.30193,38.019011,57.337733,0.863403,26.824684,62.485799,0.026325,0.026324,0.026326,40.786,40.786091,40.787252,40.786,40.786091,40.787252
0.645303,56817.6,0.462447,23941300.0,-3.170577045022194e-08,-3.170577045022194e-08,4927185597.575684,1.24593,67.75657,76.441305,5.48111,61.789663,75.216616,0.252736,0.252724,0.252739,88.6913,88.695477,88.696657,59.127533,59.130318,59.131104
0.319924,1151120.0,0.204771,18585500.0,-3.170577045022194e-08,-3.170577045022194e-08,5791325992.641121,1.87225,60.627725,67.757773,3.55794,59.344599,67.026396,0.12643,0.12643,0.12643,52.7735,52.773603,52.773659,52.7735,52.773603,52.773659
0.504454,61150.3,0.394009,12426300.0,-3.170577045022194e-08,-3.170577045022194e-08,3169454925.426695,6.89014,54.103913,89.788898,9.58119,46.434191,73.26125,0.192223,0.192221,0.192227,91.9071,91.909557,91.909093,91.9071,91.909557,91.909093
