Pri_dMass,Pri_dTidalTau,Sec_dMass,Sec_dTidalTau,Pri_LockTime,Sec_LockTime,Age,Pri_ProtInitial,Pri_ProtAge,Pri_ProtFinal,Sec_ProtInitial,Sec_ProtAge,Sec_ProtFinal,Initial_Ecc,Final_Ecc,Age_Ecc,Initial_Porb,Final_Porb,Age_Porb,Initial_Peq,Final_Peq,Age_Peq
0.726369,0.34556485600000003,0.718115,0.2920654464,-3.170577045022194e-08,-3.170577045022194e-08,1427092276.1012783,4.81189,22.421829,52.057992,1.61833,19.600182,52.029615,0.205407,0.205588,0.205611,53.3424,53.381198,53.381132,42.492104,42.507538,42.505534
0.938428,0.2127792482,0.538762,2.289927006,-3.170577045022194e-08,-3.170577045022194e-08,2908352965.3283563,4.94946,27.257604,45.095851,2.09206,39.793429,57.792304,0.256656,0.256989,0.257006,67.6329,67.709312,67.709655,48.222411,48.239822,48.238116
0.6018,1.923050572,0.415956,0.013839405059999999,-3.170577045022194e-08,-3.170577045022194e-08,5848264836.757957,2.45992,55.806307,58.905619,2.23649,49.509337,55.657716,0.200992,0.201234,0.20124,60.4713,60.527531,60.528017,48.596946,48.618833,48.618621
0.183733,3.9119062000000002,0.14507,0.24003453920000004,334554.2168674699,306692073.5573875,5779902822.290168,11.1428,7.691534,7.682645,2.52704,7.691534,7.682645,0.024432,0.010518,0.011635,7.64088,7.687744,7.697781,7.61361,7.682645,7.691534
0.380466,0.0537605608,0.139657,2.29352572,-3.170577045022194e-08,-3.170577045022194e-08,2717797956.011035,1.15942,21.398419,52.796323,6.86592,19.926336,52.88382,0.114792,0.114797,0.114797,83.0774,83.079507,83.079464,76.982196,76.983679,76.983645
0.842883,0.0137963845,0.587851,3.45877102,-3.170577045022194e-08,-3.170577045022194e-08,6643209880.554882,9.99573,45.512419,46.75216,2.26249,59.847104,60.20244,0.269311,0.269636,0.269638,75.434,75.514853,75.515051,52.216322,52.232042,52.231938
0.728101,0.936589762,0.563711,0.020783913799999998,-3.170577045022194e-08,-3.170577045022194e-08,3217726931.395528,1.27034,34.183629,55.193904,0.939324,35.036142,58.95432,0.130837,0.13089,0.13089,82.016,82.037379,82.036765,74.362233,74.375948,74.375414
0.629628,0.02052866058,0.616924,5.8369501,-3.170577045022194e-08,-3.170577045022194e-08,1647120902.789965,3.95224,24.436179,59.182451,2.65235,30.356921,66.115119,0.114757,0.114991,0.11501,65.7002,65.79,65.788879,60.882651,60.947592,60.945088
0.696833,0.8986818360000001,0.581963,0.0783851004,-3.170577045022194e-08,-3.170577045022194e-08,5032723385.88232,1.84629,48.381855,55.674712,13.4416,52.883546,62.620073,0.227249,0.227436,0.227442,64.2612,64.304099,64.304542,48.91903,48.932083,48.931717
0.394957,7.39127284,0.287349,8.32454144,-3.170577045022194e-08,-3.170577045022194e-08,3535851999.159409,4.05319,37.224651,59.782697,11.2164,38.840571,62.026554,0.215832,0.215925,0.215925,92.5656,92.596216,92.59563,72.183743,72.193642,72.193152
