Pri_dMass,Pri_dTidalTau,Sec_dMass,Sec_dTidalTau,Pri_LockTime,Sec_LockTime,Age,Pri_ProtInitial,Pri_ProtAge,Pri_ProtFinal,Sec_ProtInitial,Sec_ProtAge,Sec_ProtFinal,Initial_Ecc,Final_Ecc,Age_Ecc,Initial_Porb,Final_Porb,Age_Porb,Initial_Peq,Final_Peq,Age_Peq
0.649128,0.028094759639999998,0.325687,0.66429548,-3.170577045022194e-08,-3.170577045022194e-08,3029189422.021855,2.21014,44.940141,71.437468,1.67509,37.987325,69.314636,0.138871,0.138896,0.138897,66.8517,66.859498,66.859489,59.902905,59.90761,59.907569
0.957587,0.47838295,0.390071,0.31739963600000004,-3.170577045022194e-08,-3.170577045022194e-08,2705824864.2932816,0.865066,30.559833,53.596785,1.99412,37.238254,70.171107,0.209547,0.209665,0.209668,71.8839,71.915698,71.914643,56.784719,56.796235,56.794968
0.158594,0.079914475,0.130301,0.02080170236,-3.170577045022194e-08,-3.170577045022194e-08,5307137594.191437,1.47953,29.960762,29.966903,2.51877,40.51319,42.046981,0.143076,0.144555,0.144594,13.7466,13.842074,13.843392,12.239203,12.29607,12.296498
0.766897,0.1096115928,0.471317,0.349009024,-3.170577045022194e-08,-3.170577045022194e-08,2790180695.785928,3.54202,25.818614,25.29903,5.98585,24.16185,24.081697,0.278015,0.277401,0.278516,25.3473,25.360824,25.411141,17.184274,17.218929,17.20674
0.216777,0.02220220452,0.197203,0.0529846768,-3.170577045022194e-08,-3.170577045022194e-08,3646392277.251913,12.5295,47.30901,70.318169,8.2225,45.421005,68.781135,0.174358,0.174358,0.174358,90.4742,90.474243,90.474243,76.457183,76.457203,76.457203
0.587399,0.1032543904,0.583581,0.013929704079999999,-3.170577045022194e-08,-3.170577045022194e-08,6812955846.196031,2.14907,73.995394,74.998746,1.50437,73.838623,74.899542,0.218226,0.218235,0.218235,70.1328,70.134986,70.134991,54.418418,54.419142,54.419141
0.351229,0.01365599996,0.212849,0.012424993760000001,-3.170577045022194e-08,-3.170577045022194e-08,5365524982.222832,12.1388,62.891985,72.968069,1.6781,54.270685,65.099587,0.261147,0.261151,0.261151,46.392,46.392656,46.392671,32.735089,32.735228,32.735227
0.907089,0.395943698,0.541691,0.03028745198,-3.170577045022194e-08,-3.170577045022194e-08,3873585231.8508377,5.2924,41.18417,56.880962,3.25732,54.781981,76.334468,0.203711,0.203726,0.203729,74.3188,74.324434,74.324222,59.40321,59.405903,59.405432
0.16604,0.03009723424,0.143823,0.0687338604,-3.170577045022194e-08,-3.170577045022194e-08,5392200689.604378,1.35054,52.29242,63.606064,9.81214,58.743514,68.113135,0.222053,0.222073,0.222073,38.7021,38.704743,38.704765,29.789737,29.790529,29.790528
0.343255,0.01065067952,0.286386,0.5224632539999999,-3.170577045022194e-08,-3.170577045022194e-08,1878842802.5175607,1.7635,23.316919,69.085755,8.159,29.340005,71.912904,0.215306,0.215309,0.21531,77.4171,77.418093,77.418083,60.43664,60.436977,60.436951
0.684229,0.0960560162,0.599595,0.020503491659999998,-3.170577045022194e-08,-3.170577045022194e-08,3221531721.551452,1.45726,44.729883,66.71192,0.858893,46.725074,73.364965,0.093523,0.093545,0.093547,49.346,49.353595,49.35375,46.883564,46.889668,46.889717
0.859481,0.439181884,0.400967,0.2303924458,-3.170577045022194e-08,-3.170577045022194e-08,2307278960.392701,2.18876,32.115597,53.586468,9.42251,38.765973,70.399834,0.253924,0.254017,0.254046,58.1841,58.206055,58.207926,41.746782,41.75359,41.752206
0.490552,0.228247095,0.154641,0.0662469314,94989632.21306278,166746607.48256183,2742064116.0883045,8.3226,4.369507,3.976335,3.91473,4.369507,3.976335,0.038948,6.277356e-05,0.004727,4.56038,3.976335,4.370093,4.519244,3.976335,4.369507
0.162861,0.2339816978,0.161904,0.0109677196,-3.170577045022194e-08,-3.170577045022194e-08,2027339282.281952,2.12588,15.677118,65.135968,2.58812,17.666641,65.617949,0.077111,0.077112,0.077112,80.6647,80.665268,80.665262,77.88464,77.885123,77.885118
0.95097,0.2950434532,0.892407,0.019779774820000002,-3.170577045022194e-08,-3.170577045022194e-08,3102725810.061347,2.39384,28.011349,27.604337,0.883598,33.782212,39.112013,0.034578,0.034538,0.034733,26.5794,26.679419,26.686673,26.390068,26.489804,26.494876
0.390182,0.396419952,0.207091,0.0885416112,-3.170577045022194e-08,-3.170577045022194e-08,3332311196.281706,11.4534,48.510396,73.594748,12.0575,44.442874,70.150491,0.097508,0.097508,0.097508,90.6703,90.670546,90.670534,85.772765,85.772961,85.772949
0.851203,0.072661852,0.582522,0.20795520520000002,-3.170577045022194e-08,-3.170577045022194e-08,4875909911.435738,2.54046,34.211449,33.839336,8.22185,34.310808,34.165983,0.150619,0.150531,0.150666,27.5974,27.616004,27.622481,24.281657,24.301471,24.301882
0.330092,0.0468725402,0.186444,0.0436106734,-3.170577045022194e-08,-3.170577045022194e-08,6579873353.880936,4.04255,60.101663,61.592321,1.5351,54.683187,56.481143,0.030809,0.030837,0.030838,22.8817,22.894743,22.894814,22.752116,22.764846,22.764914
0.817321,0.33344088,0.337042,0.0855967214,-3.170577045022194e-08,-3.170577045022194e-08,3268755988.7110085,0.867968,36.621787,41.034382,1.23588,39.30952,61.465818,0.272006,0.272897,0.273039,40.6729,40.798741,40.808885,27.974509,28.001447,27.998936
0.367829,0.128645352,0.3224,0.17386519620000002,-3.170577045022194e-08,-3.170577045022194e-08,5169491393.295719,4.80328,59.686326,71.477988,1.02555,54.94869,67.759431,0.129622,0.129631,0.129632,69.4602,69.463377,69.463378,63.08731,63.089347,63.089343
0.816121,0.533978508,0.186971,0.1990889958,-3.170577045022194e-08,177740678.50348765,6385057132.944927,1.22426,6.599324,6.476435,14.0819,6.408445,6.299473,0.149149,0.000899,0.001886,6.7028,6.299503,6.40857,5.911341,6.299473,6.408445
