Pri_dMass,Pri_dTidaLQ,Sec_dMass,Sec_dTidalQ,Pri_LockTime,Sec_LockTime,Age,Pri_ProtInitial,Pri_ProtAge,Pri_ProtFinal,Sec_ProtInitial,Sec_ProtAge,Sec_ProtFinal,Initial_Ecc,Final_Ecc,Age_Ecc,Initial_Porb,Final_Porb,Age_Porb,Initial_Peq,Final_Peq,Age_Peq
0.356859,16210200.0,0.255312,7610800.0,-3.170577045022194e-08,-3.170577045022194e-08,4281804192.1020722,4.26738,39.97109,55.674569,3.95101,36.492158,53.11776,0.221843,0.221843,0.221843,57.5143,57.514344,57.514346,57.5143,57.514344,57.514346
0.681222,24848.4,0.383998,143521.0,822459099.5561192,3065749524.413443,3433652306.9374332,3.66131,34.466463,34.432233,0.819735,34.466463,34.432233,0.133648,0.130594,0.132593,34.4158,34.432232,34.466463,34.4158,34.432233,34.466463
0.208357,464415.0,0.164052,3129590.0,-3.170577045022194e-08,-3.170577045022194e-08,4730251830.706657,10.8158,35.40701,37.899261,3.39801,35.036681,46.916216,0.112088,0.112084,0.11209,27.8149,27.815244,27.816095,27.8149,27.815244,27.816095
0.564176,69770200.0,0.283778,924843.0,-3.170577045022194e-08,-3.170577045022194e-08,3830949531.653366,13.5963,45.578696,62.567693,0.814384,27.182893,40.625195,0.230016,0.230015,0.230022,36.5466,36.547082,36.547652,24.3644,24.364721,24.365101
0.9336,569253.0,0.885396,1825070.0,1205090044.3880787,2123915662.6506023,6537706029.66205,5.90226,30.545699,30.541946,2.56768,30.545699,30.541946,0.187114,0.18553,0.185706,30.5559,30.541946,30.545699,30.5559,30.541946,30.545699
0.66117,27455.6,0.454874,618933.0,4876017755.231452,-3.170577045022194e-08,1139153513.4695244,11.4369,22.236147,93.190583,2.87863,6.85435,59.434413,0.080075,0.080073,0.080079,93.1811,93.190583,93.183731,93.1811,93.190583,93.183731
0.190816,16871.1,0.144799,6159010.0,4023541534.55929,-3.170577045022194e-08,5938731139.757817,0.944795,34.231792,34.230269,0.842505,36.401377,43.159154,0.206836,0.206875,0.206921,34.2029,34.230269,34.231792,34.2029,34.230269,34.231792
0.611746,60212200.0,0.583437,95203200.0,-3.170577045022194e-08,-3.170577045022194e-08,6093795796.198722,10.7774,57.116868,61.286352,1.21121,54.60058,59.152245,0.100937,0.100937,0.100937,51.7922,51.792225,51.792234,51.7922,51.792225,51.792234
0.70153,103452.0,0.175951,30238.2,4265770450.2219405,3800637285.9860497,4294630711.6489186,1.03994,49.136645,49.131043,4.9228,49.136645,49.131043,0.168253,0.168185,0.168263,49.1203,49.131043,49.136645,49.1203,49.131043,49.136645
0.833568,85983300.0,0.512016,10391.4,-3.170577045022194e-08,533181039.9492708,3478573137.475843,1.90561,31.362528,45.434566,4.75498,35.322063,35.257785,0.200349,0.19544,0.198407,35.2919,35.257785,35.322063,35.2919,35.257785,35.322063
0.941173,733277.0,0.644555,76395.4,565051680.4058338,815920735.5738745,2702687674.841913,12.416,21.741947,21.723231,0.810896,21.741947,21.723231,0.01308,0.01207,0.012848,21.6446,21.723231,21.741947,21.6446,21.723231,21.741947
0.547545,397738.0,0.449501,9385280.0,-3.170577045022194e-08,-3.170577045022194e-08,5126522412.266485,3.38676,52.819702,61.572672,1.16355,45.322214,55.959114,0.265099,0.265097,0.265102,67.1375,67.138728,67.139037,44.758333,44.759152,44.759358
0.951034,46914500.0,0.452975,1865520.0,-3.170577045022194e-08,-3.170577045022194e-08,5107907387.212086,3.87429,34.63712,42.099573,6.08818,46.952287,50.456657,0.120758,0.120755,0.120757,42.5234,42.523738,42.523939,42.5234,42.523738,42.523939
0.998875,355389.0,0.696221,89115.8,-3.170577045022194e-08,6368712745.719721,6066780876.26036,5.3678,52.852071,63.719794,1.03148,81.158908,86.452658,0.193874,0.193888,0.193898,86.437,86.452658,86.452095,86.437,86.452658,86.452095
0.492539,14311.7,0.438146,53829200.0,-3.170577045022194e-08,-3.170577045022194e-08,2171282378.7685184,6.01738,33.370475,76.431701,6.57739,27.329824,59.06358,0.245496,0.245486,0.245511,95.082,95.089456,95.088327,63.388,63.39297,63.392218
