Pri_dMass,Pri_dTidalTau,Sec_dMass,Sec_dTidalTau,Pri_LockTime,Sec_LockTime,Age,Pri_ProtInitial,Pri_ProtAge,Pri_ProtFinal,Sec_ProtInitial,Sec_ProtAge,Sec_ProtFinal,Initial_Ecc,Final_Ecc,Age_Ecc,Initial_Porb,Final_Porb,Age_Porb,Initial_Peq,Final_Peq,Age_Peq
0.633885,1.085997896,0.549078,0.0780135592,-3.170577045022194e-08,-3.170577045022194e-08,6358044154.79479,2.59538,16.315187,16.322214,2.28093,24.777076,24.775814,0.229978,0.223183,0.224317,19.5379,19.619549,19.644228,14.786197,15.065473,15.048137
0.575274,0.1204840616,0.52696,0.5045012240000001,-3.170577045022194e-08,-3.170577045022194e-08,1046787463.9693992,6.12636,24.35,27.396554,1.58725,21.496243,21.686746,0.197762,0.199088,0.201139,21.356,21.563022,21.630784,17.271962,17.394057,17.378216
0.261712,0.01270077952,0.228445,0.047824102,-3.170577045022194e-08,-3.170577045022194e-08,6293590915.419467,4.46259,32.183686,32.170582,3.10613,22.06382,22.117108,0.031451,0.031567,0.03158,11.1685,11.208395,11.209567,11.102603,11.141775,11.142885
0.488853,0.6304940619999999,0.46019,0.0673612396,-3.170577045022194e-08,-3.170577045022194e-08,5920447959.949407,13.2862,70.188605,75.438912,5.9576,68.467482,75.041618,0.155316,0.15532,0.155321,60.0798,60.081785,60.081877,52.460021,52.461371,52.461373
0.517849,4.35192074,0.235846,1.98646805,-3.170577045022194e-08,-3.170577045022194e-08,3433805086.614422,1.80159,42.399738,42.997421,5.09566,42.453784,47.501632,0.234469,0.236298,0.236499,43.3759,43.664165,43.67804,32.507926,32.593125,32.589039
0.646467,0.045755078,0.291624,0.0427076832,-3.170577045022194e-08,-3.170577045022194e-08,2596655263.9499083,1.60434,40.616414,71.289746,8.56728,38.144235,71.993799,0.230725,0.23073,0.23073,68.8775,68.878666,68.878693,52.042075,52.042418,52.042397
0.664974,0.31786011999999997,0.507533,0.010059178359999999,-3.170577045022194e-08,-3.170577045022194e-08,6673250487.549342,5.8309,27.612434,27.564573,1.91744,60.845491,61.669205,0.111459,0.111186,0.111217,23.5436,23.563279,23.564449,21.908417,21.934187,21.934451
0.443412,2.203062692,0.428375,0.08749606019999999,-3.170577045022194e-08,-3.170577045022194e-08,6431577587.187771,0.846102,68.505277,71.861871,11.5306,71.289877,74.791437,0.205984,0.206165,0.206165,77.7819,77.831341,77.831375,61.888561,61.905348,61.905328
0.544018,0.1141823696,0.32275,0.011192757499999999,-3.170577045022194e-08,-3.170577045022194e-08,1478775920.5165374,1.35317,23.122928,24.198295,3.23325,19.426422,44.561021,0.264433,0.266253,0.267575,19.1811,19.328493,19.378697,13.430991,13.476425,13.469365
0.816865,0.03048618552,0.805958,5.6906045,-3.170577045022194e-08,-3.170577045022194e-08,5586619757.744749,1.75032,51.799296,58.436016,5.60172,70.122772,70.840863,0.137511,0.137577,0.137587,74.693,74.728259,74.72883,67.06552,67.090599,67.09007
0.66243,3.0753329320000002,0.235157,0.931713678,-3.170577045022194e-08,-3.170577045022194e-08,6490935676.804027,0.903107,69.58141,72.318229,0.967232,61.851234,65.354492,0.063205,0.06328,0.06328,76.0468,76.099536,76.099526,74.266135,74.313506,74.313484
0.976608,0.482902632,0.130772,0.1065749216,-3.170577045022194e-08,-3.170577045022194e-08,3228606794.1630263,1.07943,31.583989,49.354147,0.811631,25.908171,61.446378,0.00294,0.00294,0.00294,85.0205,85.025228,85.024688,85.016091,85.020818,85.020278
0.435445,0.0370591846,0.207204,1.413190702,-3.170577045022194e-08,-3.170577045022194e-08,4367743343.303011,10.3295,57.941059,74.918439,3.73702,49.771485,67.824761,0.211862,0.21187,0.21187,89.2107,89.213294,89.21329,70.139548,70.14039,70.14038
0.976245,0.02268426188,0.371058,0.012178287880000001,-3.170577045022194e-08,-3.170577045022194e-08,2387516592.8085184,0.811974,26.565079,49.017072,3.19894,34.428464,70.663089,0.059316,0.059317,0.059317,69.2598,69.260908,69.2608,67.827583,67.828597,67.828492
0.770257,0.1653049248,0.266612,0.01955155138,-3.170577045022194e-08,-3.170577045022194e-08,1406818153.5363107,2.06435,25.198434,56.390166,8.53159,21.752033,70.405462,0.056273,0.056296,0.056307,36.955,36.967509,36.968404,36.2658,36.277519,36.278125
0.481668,0.029567393780000003,0.46782,0.0259127909,-3.170577045022194e-08,-3.170577045022194e-08,2478084456.9159737,6.01952,41.910388,74.049301,2.26735,38.542807,72.391687,0.172932,0.172943,0.172947,40.3961,40.398249,40.398492,34.22466,34.225787,34.225803
0.156001,0.02029494918,0.134367,0.1754999144,-3.170577045022194e-08,-3.170577045022194e-08,5774848119.277473,1.54159,55.412687,63.442646,2.87735,54.527349,59.98171,0.150695,0.150777,0.150778,29.4734,29.483957,29.484012,25.929101,25.934989,25.935004
0.141925,7.5950527800000005,0.138273,0.010589460379999999,-3.170577045022194e-08,-3.170577045022194e-08,6559444386.179371,3.64926,65.613606,68.256855,1.44634,60.594451,63.431829,0.003327,0.003328,0.003328,69.9092,69.92224,69.922239,69.904559,69.917595,69.917594
0.197142,0.1277966106,0.183535,0.128296835,-3.170577045022194e-08,-3.170577045022194e-08,5035245434.912727,1.84609,37.717464,38.671212,0.881341,36.928798,38.408937,0.261216,0.263624,0.263669,21.6901,21.858881,21.860963,15.302493,15.335063,15.334909
0.867742,0.31462253900000003,0.232173,3.44624964,46014109.06785035,59283.38617628408,2380289314.903468,5.1177,4.894094,3.372072,1.58981,4.894094,3.372072,0.011899,0.0,1.217462e-06,5.28594,3.372072,4.894091,5.281453,3.372072,4.894094
0.752331,0.1764786006,0.343617,0.0326760708,-3.170577045022194e-08,-3.170577045022194e-08,6872632257.957893,14.6704,63.143804,63.694007,10.7887,72.035581,72.767518,0.038631,0.038631,0.038631,50.0044,50.005651,50.005661,49.56059,49.561831,49.561839
0.774953,0.0435516936,0.148253,2.73683619,-3.170577045022194e-08,-3.170577045022194e-08,2779374118.7408943,7.92923,38.340505,61.84947,2.29613,30.247807,65.858837,0.18765,0.187697,0.187698,66.0049,66.016466,66.016462,54.430891,54.435587,54.435536
0.674023,0.0539043832,0.205816,1.386164076,-3.170577045022194e-08,-3.170577045022194e-08,2680208608.4620433,4.28577,30.530483,30.860886,8.50113,16.556897,16.584069,0.246877,0.245445,0.246713,19.1812,19.165005,19.206974,13.984653,14.017963,14.008613
0.933523,6.49118432,0.817713,0.0437576498,5071994292.961319,-3.170577045022194e-08,3571174167.1571426,8.16041,71.023035,81.032708,4.39894,41.318358,59.001613,0.038945,0.038957,0.038966,81.74,81.770671,81.770706,81.002765,81.032708,81.032434
0.205944,3.3083883,0.125464,9.23093796,159943690.55168042,63851902.34622701,6657071164.665525,11.0541,9.406893,9.420308,2.32944,9.406893,9.420308,0.201186,0.132789,0.134606,10.7695,10.419145,10.431874,8.651439,9.420308,9.406893
