Pri_dMass,Age,Pri_ProtInitial,Pri_ProtAge,Pri_ProtFinal
0.901388,2177207928.220831,3.64458,31.599876,44.995987
0.825985,5820191614.298172,7.60196,38.637165,40.853498
0.554586,2214544196.348278,4.64042,22.979207,31.484266
0.888537,1665013277.8727973,3.70718,28.962242,44.057446
0.18184,5595518542.026237,1.81076,76.461937,86.346831
0.165071,5505952316.865166,2.39963,75.438981,85.811421
0.731799,3048864127.630771,1.21935,29.325157,37.024521
0.114333,3335997212.1507006,1.22363,4.475305,60.407177
0.933539,4892651649.029649,5.68663,41.537624,47.599087
0.949108,1763036755.0561419,2.74435,31.167219,48.768247
0.544246,1151180630.150263,4.01536,18.440864,31.059709
0.842152,5007454911.292469,7.70126,37.648696,41.567329
0.349738,1884624528.7536447,6.65258,67.98874,115.666741
0.661589,1105981355.2921007,8.78263,21.488176,35.069526
0.595655,4026383652.566104,5.45759,28.5459,33.012702
0.204496,5194724155.633987,11.5853,88.231419,97.905642
0.62864,3362916925.411203,2.62499,27.844064,33.937217
0.735291,6785023578.794549,5.03006,36.971625,37.299353
0.439746,4663378632.988096,1.05356,23.70429,26.82557
0.645607,5172693263.561539,1.8713,31.669509,34.38368
0.570162,6852489080.868452,2.92729,31.79959,31.982621
0.60151,4714848781.778278,13.6384,30.105668,33.341699
0.711353,4625273291.361717,3.50442,32.589781,36.492421
0.348671,2304075139.7758164,1.30169,62.728778,112.161232
0.828289,3757726906.649552,1.05741,33.979206,40.78244
0.699629,3717621952.71484,4.34866,30.457956,36.135125
0.465496,6789775693.41168,3.66706,27.853537,28.132411
0.514047,2559890516.780046,0.839647,21.763163,29.553832
0.417873,3157257589.6588078,1.69946,20.430991,26.235399
0.96341,5644156464.48393,1.50956,45.069298,49.935961
0.146562,3681873709.6604033,4.83637,55.673985,84.474668
0.674066,4242924172.507607,12.6008,31.101753,35.465685
0.900298,5488100502.705924,8.01295,41.466721,44.952903
0.575463,5322139687.827138,2.86491,29.920521,32.176126
0.916795,6908164177.766394,5.04619,46.043246,46.296435
0.285506,6961371607.709493,2.57688,106.296911,106.511475
0.20094,4910420194.262634,2.26102,78.859384,92.750256
0.206054,5987122321.475428,2.65001,87.300577,93.381183
0.701891,5174209773.750148,1.28316,33.177549,36.058231
0.722729,4823877422.131117,7.73319,33.400257,36.951177
0.621116,2074851399.5890071,3.71156,24.241297,33.7647
0.334063,2897393437.520603,1.5286,74.082278,111.137332
0.834239,1043623849.4962857,3.57541,23.953907,41.147445
0.437234,5036863043.502055,3.59146,24.701762,27.12062
0.290783,3516836531.53647,11.4332,86.621541,111.211355
0.521219,5844889910.516345,10.2072,28.918607,30.398335
0.726073,4059780955.807646,1.77257,31.710311,36.883358
0.244996,4987594555.472837,12.0683,91.604216,103.09996
0.460743,4428676844.606681,1.59336,24.263778,27.719605
0.364955,2392137442.267929,1.57688,17.017427,24.902425
0.244688,2853524067.3124847,4.96901,65.024156,100.489468
0.516371,2651027147.9508543,6.16372,23.174415,30.107796
0.425021,4476916966.018452,11.522,24.043542,27.080428
0.474762,6191145288.65125,3.01917,27.46539,28.418502
0.383644,4194361060.151108,1.79507,21.579909,25.321159
0.337623,4120377627.2923098,11.8306,97.069625,115.923681
0.374955,4728724539.695018,11.001,23.135507,25.823426
0.112245,1758315767.3707547,2.82607,2.465043,67.429463
0.85055,1481722931.1183372,6.92197,27.116856,41.950125
0.755223,3825799264.2245708,8.4656,32.210616,38.012284
0.667924,4032565754.2212205,9.52636,30.51859,35.261671
0.426993,5337944516.579615,0.83196,24.246864,26.302158
0.919076,1950061150.8388987,2.83325,31.132414,46.441767
0.156929,6710137191.574954,1.24796,78.612248,80.748461
0.64025,3571276396.2915297,1.40309,28.424793,34.185327
0.174048,1037012892.4797777,7.52045,7.132447,91.812682
0.656426,3161907443.5725565,6.34724,28.25834,34.873452
0.881633,1451518232.3311377,1.36213,27.353886,43.536915
0.612283,2768686306.32384,1.03344,25.662181,33.284902
0.598108,2139964981.5768225,1.45873,23.478378,32.870951
0.136447,2458746462.1150017,6.63119,21.119799,83.152032
0.457736,6723437619.404598,11.0213,27.81605,28.161945
0.476816,5144380091.747328,7.65763,26.486258,28.755193
0.160684,6822314228.05994,2.52979,83.668452,84.942448
0.163838,2155141734.015376,2.73752,10.107619,86.036836
0.89633,6838552280.807162,1.09865,44.141058,44.522086
0.618306,2190100708.5816708,1.05187,24.029846,33.480265
0.936218,3032370630.2750654,0.934133,35.822146,47.702865
0.34027,4642735772.501152,13.9029,101.849014,116.458838
0.823045,4887108325.603878,13.7227,36.699638,40.765689
0.128129,4721554763.973455,3.9123,59.575856,77.844972
0.147025,3098276882.126115,3.19731,26.96038,82.717661
0.417036,4336568040.79409,10.569,23.60815,26.822722
0.646876,1155508504.4991004,1.09078,20.190551,34.342585
0.810804,3108775427.279003,4.18685,31.828039,40.147992
0.209426,3163932691.3765655,3.6048,61.479294,94.558273
0.686536,6413368772.255341,10.9542,34.992765,35.829398
0.32235,5725019701.027403,3.52864,104.033651,111.948914
0.947127,3106623554.499794,0.832228,36.543308,48.548003
0.628966,2113548259.8122184,3.48127,24.517557,33.990169
0.10988,4929351456.287876,0.882026,11.29914,52.746248
0.293292,1332628934.9996104,2.86303,13.084958,108.04026
0.492262,5285190173.349611,6.57591,27.152216,29.263805
0.571966,5990744047.675427,13.9379,31.051896,32.317949
0.259853,5417094414.3095665,1.75157,89.746709,100.411426
0.198835,4768451104.998589,9.86729,84.171199,96.62776
0.23469,5319335291.975394,9.81244,91.13341,100.698039
0.379775,3489353718.292663,4.71386,20.831243,25.610144
0.299298,5602091741.492971,1.41557,97.723097,107.050465
0.951543,6199225689.037181,2.1616,46.023534,48.951936
0.299127,4841051375.13471,8.1198,97.941991,111.48273
0.4219,4338098589.689426,0.824754,22.501413,26.127101
0.735342,4125037341.665552,0.937276,31.984196,37.111326
0.628846,4846676413.337118,3.4412,30.810389,33.984698
0.902716,3175265422.640063,1.71817,35.135481,45.062692
0.99045,1534639962.881296,13.5291,31.560375,52.792013
0.899377,1419056911.3367937,6.48172,28.097165,44.866191
0.103582,4581052213.943757,1.49951,9.909019,52.624418
0.887702,2082271407.5115385,4.27912,30.756855,44.011373
0.162195,4104624482.3021436,2.28415,58.626782,84.854684
0.924522,2552071033.52227,2.96144,33.818961,46.868778
0.148363,1654312452.8848186,0.963297,1.493658,76.847567
0.944681,6405007379.831093,2.50455,46.326901,48.413508
0.486998,2145729050.7963402,1.03481,19.75944,28.592176
0.924957,1220105809.343785,3.47666,27.497928,46.91219
0.152467,3007230362.062248,3.18699,27.621512,84.152835
0.114571,6880116519.499486,9.90471,76.18511,76.792491
0.313527,1212109356.1849174,2.18951,9.626591,109.904552
0.293578,1456620946.8811014,5.88676,35.423756,109.936734
0.221578,4344566908.892065,1.74219,72.957908,93.30441
0.556059,4906750139.095949,3.30598,28.581577,31.472142
0.997395,1543780251.4059405,12.1099,31.860692,53.664603
0.121384,4172842822.4092803,3.19408,34.494096,73.228715
0.269007,4174837191.2678413,9.75449,88.29826,107.099648
0.778159,1425757110.4992647,4.60731,25.021699,38.773691
0.726808,1846800315.2255323,6.46734,25.885931,37.0591
0.267458,3397907768.603977,4.12374,76.118772,104.445277
0.899202,4677107442.730272,0.845663,39.19675,44.718049
0.369898,3426271187.070064,0.90442,19.302567,24.771177
0.643408,3409627453.2419567,12.2123,28.675158,34.586341
0.687671,1660417519.8531082,11.5827,24.541696,35.868918
0.462737,6245764475.406189,1.98595,26.957778,27.856395
0.754215,4509423678.672394,1.42565,33.363862,37.783203
0.553704,1410275590.1123722,1.08747,18.973009,31.161218
0.345007,6057464405.228283,2.12573,106.957268,112.876296
0.95999,2756601181.708664,3.03762,35.903298,49.671755
0.402002,3702541056.21809,7.12902,21.97331,26.279311
0.231111,6407402958.623247,5.91958,95.25954,98.623345
0.948648,6401608987.457901,6.30008,46.597737,48.774551
0.237262,4177984310.8757014,4.06602,78.515602,98.517324
0.515721,2312305491.1839643,13.7415,22.600022,30.236828
0.71826,6446294104.313585,14.9792,36.058267,36.866742
0.397677,2385911104.628538,13.5783,19.698908,26.336476
0.578477,1414275732.418177,0.807152,19.56076,32.058922
0.96839,6839203195.5784025,5.41347,49.762475,50.445385
0.41141,1048122811.8805999,3.24441,13.423947,26.257135
0.294982,6401108458.487406,5.42058,106.336266,109.929365
0.587253,4414303178.167043,11.1979,29.093445,32.841177
0.426181,4376328745.897602,1.43068,22.974906,26.449436
0.802084,1283626651.7325397,8.70876,24.995126,39.836568
0.870961,5751491528.16913,1.43061,40.320472,42.898503
0.775812,1106272381.5393312,2.32254,22.92229,38.612759
0.971686,1467337191.481483,0.801648,30.113889,50.667175
0.448576,6253862958.917717,13.4829,27.025207,27.876977
0.419162,2905512529.4811163,7.23998,20.956695,26.774324
0.412615,2522151503.4296103,9.44082,20.183239,26.670302
0.605639,3914889464.007638,1.0441,28.172894,33.07116
0.326207,4557009706.405998,0.960298,90.979459,109.252178
0.590011,3260858480.4216247,2.13503,26.461954,32.652185
0.581678,5936867148.348235,7.41869,31.201139,32.580601
0.228386,6481339287.511855,2.80236,92.671547,95.862857
0.845307,6551973066.293842,13.9209,40.93914,41.747101
0.936591,1853580543.9926634,2.21711,31.183033,47.779715
0.989366,4782680387.052572,2.81249,44.312269,52.6027
0.458546,2519825529.0089993,5.34085,21.010545,27.991789
0.270586,6964709451.389965,3.55172,104.387957,104.637507
0.216293,4624303928.576435,11.9252,85.310174,98.768621
0.408561,6888594388.909855,6.23301,26.29765,26.408176
0.620033,6178438751.435086,2.19304,32.544566,33.649347
0.500068,6741090919.488294,2.31658,28.91087,29.275523
0.647763,6061410379.2712555,12.2504,33.434101,34.709792
0.216394,3375197064.33374,3.26664,64.597696,94.806928
0.660158,6264937612.04242,1.0081,33.679736,34.72116
0.969708,5927958182.671533,4.8289,46.352472,50.562452
0.156166,6028256518.448808,5.8635,82.098131,87.514684
0.572703,5990047965.673944,1.14029,30.579972,31.904039
0.719178,3362543209.297545,1.06132,29.811776,36.601708
0.249652,1922134717.8397222,3.61228,26.860281,100.504569
0.783608,1129825133.1896732,6.88899,23.687088,39.027464
0.723887,6682545214.302588,4.56282,36.475912,36.925882
0.533273,5447409240.064569,2.91227,28.547285,30.570092
0.874026,1847391730.39816,6.98547,29.496162,43.192453
0.200855,5627106618.722157,9.31108,89.912179,97.205578
0.692025,2764628608.4721336,4.02754,27.949385,35.87705
0.652147,4449874370.817999,7.23395,30.834091,34.770758
0.93953,3592316860.4354935,5.36781,38.008825,48.054229
0.667377,6952293534.20215,0.829379,34.825434,34.909195
0.13291,1858465427.876297,0.835999,1.286233,70.177953
0.813793,5709541285.1963,1.45828,37.754229,40.181915
0.393628,5688047380.702585,4.01802,24.354181,25.851193
0.345716,3374850713.3330846,2.18825,84.442405,113.005562
0.282115,3744803925.454728,1.26087,76.237467,103.924527
0.151012,2219772512.1981354,6.75012,21.727829,87.010112
0.788459,2437807095.145068,14.7739,29.447366,39.279149
0.429609,6772517129.701623,1.65196,26.356445,26.612149
0.917775,3006422783.045306,4.89818,35.270081,46.372104
0.193266,6518711356.273891,8.3185,90.713967,93.522343
0.473059,6029085791.540868,4.00648,27.302709,28.435498
0.842958,4523500752.577344,5.8863,36.538232,41.582066
0.808587,2546794310.082569,6.8421,30.19607,40.097069
0.143668,2462991309.9323616,1.9395,7.16803,79.256688
0.438664,4368128872.338005,11.6028,24.297312,27.520243
0.363826,2161227076.4670954,12.4006,18.293783,25.660923
0.292113,6150054479.058287,9.50363,106.116509,110.939787
0.880989,1329512188.5743082,2.48027,26.826692,43.53787
0.530916,1270880533.563684,7.03424,19.173581,30.679104
0.971549,6430708492.449366,3.45362,48.337708,50.721553
0.323586,5682662617.281247,1.4886,101.409519,110.029863
0.201518,6628347324.353632,1.37149,88.478502,91.012078
0.809075,2740033122.990666,2.37747,30.583706,40.021024
0.520715,4983822140.018763,4.35331,27.531126,30.184544
0.982972,1532980949.725009,4.93013,31.157119,51.900396
0.54322,1289425368.8871005,1.36168,18.184073,30.795757
0.685744,3029078200.329347,6.87681,28.58544,35.750346
0.545924,1208243780.5691278,3.39699,18.657872,31.088965
0.401924,1066408128.0661961,12.6726,15.585411,26.432771
0.811718,6435322153.588828,1.06781,39.0581,40.062947
0.457653,2851487552.9404917,1.91648,21.130081,27.657559
0.898533,5102128614.825054,11.5893,40.440424,44.837047
0.738223,4237496176.5430155,1.18592,32.360986,37.23008
0.370242,1440428350.181282,2.67658,14.091724,25.20938
0.666305,1671693726.7728024,6.25713,23.943288,35.153925
0.904229,6169315285.40177,12.7981,43.316767,45.317287
0.845079,1919907896.1426945,1.38455,28.580958,41.561686
0.849921,3778416442.6653275,2.95831,34.945546,41.852999
0.18457,6415106712.674268,12.8552,90.097048,93.505838
0.896713,5462494811.671121,2.00168,41.05881,44.589636
0.633939,6698570367.143739,6.87966,33.901758,34.242814
0.830187,4092899690.6725235,1.30968,34.879938,40.883392
0.223296,6847290609.024392,5.2247,95.880029,97.102885
0.817756,5441782754.304207,1.01903,37.376194,40.319903
0.714421,4494969969.449577,12.277,32.604959,36.732029
0.683085,3690892109.2623534,1.22646,29.699153,35.439547
0.85317,6767848460.481802,2.05162,41.528651,41.981951
0.261813,6051507482.662333,3.8152,97.206835,103.103267
0.978724,1588799092.573346,3.30187,31.290275,51.432728
0.548127,4386787304.457537,4.0803,27.513109,31.211006
0.210545,4748368638.4436455,8.14888,84.173508,97.167654
0.552237,5529256252.427435,4.65533,29.471662,31.396322
0.329633,2045306225.4722724,1.59676,51.986767,110.806912
0.762062,5082047422.542272,9.3026,34.998274,38.256373
0.885389,3141653831.2571244,2.52164,34.376651,43.820962
0.936244,3903571516.773322,2.78753,38.766461,47.76565
0.75727,6475056010.33088,2.72612,37.138556,37.957788
0.420079,2669894330.3413134,1.4418,19.278346,26.251559
0.110285,1053338223.7897815,4.20152,1.952466,69.946541
0.247876,6565621184.695778,1.51881,94.591578,97.468335
0.417874,2603715753.00215,2.69488,19.531878,26.390453
0.305014,3043299204.537012,6.33903,80.330786,111.559219
0.540089,6077310868.525422,5.4153,29.862317,30.965556
0.838957,3879580724.9156327,5.77363,34.89513,41.398367
0.778719,3330576275.1868544,2.32175,31.413668,38.725138
0.408254,3166046397.8996043,0.874618,19.692628,25.710378
0.163855,5859771423.145227,8.41013,83.849934,90.392836
0.805405,2008528312.0277958,0.925644,27.701564,39.773386
0.543901,2522870859.7604523,9.54873,23.830377,31.23237
0.800933,3598364012.2248178,2.17007,32.755147,39.652601
0.54364,4210177115.313049,1.17617,26.689407,30.782188
0.669811,3910610222.9551077,3.83772,30.140406,35.190119
0.530454,5675572524.025785,0.871942,28.423332,30.200293
0.495489,2900093650.874659,1.73596,22.450942,29.038871
0.661464,6730033821.754339,1.15696,34.438272,34.778638
0.717101,2861837804.2230096,13.2435,29.049831,36.822299
0.335741,5876734267.825126,12.183,109.298949,115.842071
0.998195,5758305186.493463,6.59842,48.530074,53.749786
0.118691,3714167660.502537,0.929713,5.65768,60.967606
0.444911,5663985419.998234,1.54451,25.47916,27.12841
0.854375,4838384037.826193,1.49672,37.588497,42.014899
0.832505,5027034003.0636215,1.78806,37.135562,41.012292
0.137738,2181142178.891528,0.950826,2.276181,73.057737
0.296554,1156051375.8147411,1.41013,4.675631,106.651979
0.217571,4781160566.542841,9.13964,85.406798,98.118281
0.456389,2803740129.2923193,3.99586,21.44162,27.827726
0.120472,6307443284.342508,1.50431,60.722065,67.106865
0.22982,6967137707.136076,6.17819,98.263515,98.546331
0.79265,5060153033.330507,1.90382,35.701548,39.273772
0.741336,2354726294.4502087,3.63597,27.751736,37.456312
0.629849,1468102440.0508177,4.57362,22.286863,34.059302
0.223188,3421468790.5617595,9.37226,73.993196,98.851196
0.874401,3943100250.4767356,0.85403,36.148772,43.061089
0.872366,6296574055.393267,1.43028,41.561747,42.979234
0.912395,4653096566.757893,3.39029,39.87714,45.917972
0.51645,1896494172.5163455,8.73091,21.267329,30.196179
0.546767,6700590185.3255415,3.29482,30.746797,31.114946
0.594123,6565387885.568417,3.67006,32.376199,32.890449
0.334413,4921751496.673754,2.976,99.014769,112.669927
0.842102,1890834216.0740724,3.14883,28.52613,41.49069
0.726732,4621203969.213032,10.5378,33.157265,37.109318
0.643954,1414360440.6037536,2.70072,21.965674,34.389458
0.534809,2604798285.3797636,6.40813,23.631746,30.803418
0.756118,4134965416.927801,2.94179,32.738709,37.926238
0.539302,2718244574.5051975,1.48303,23.382499,30.65942
0.748571,3163476518.083367,2.62516,30.228439,37.658711
0.354789,3355433717.5269713,0.859936,18.735983,24.466985
0.744422,5407630203.723273,4.78692,35.022637,37.588585
0.354235,2389279707.179698,1.44588,16.632256,24.678404
0.608949,5028198400.1924305,14.1217,30.798399,33.583119
0.474992,6369939219.27911,0.80566,27.287406,28.070692
0.247374,2208716808.8452697,6.57961,55.508312,101.823829
0.896167,1505685160.4067726,1.63064,28.152432,44.536775
0.169978,2489842172.7481985,9.20151,51.580701,92.311359
0.557861,2807467628.884454,0.813593,24.01717,31.266669
0.934294,6611544652.861053,3.58051,46.369505,47.630073
0.875161,3441039832.73947,0.835774,34.773242,43.106061
0.756289,2514504000.515498,4.32384,28.665694,37.974009
0.481115,5573506526.110217,11.95,27.275407,29.00011
0.878212,1877962593.1364346,7.34966,29.746644,43.445409
0.774051,5974827526.292416,5.93583,36.899306,38.64265
0.374427,2302652478.422366,14.3635,18.902724,25.862009
0.313031,5539640914.497362,4.41361,102.58735,111.550205
0.568808,1268421152.703645,1.05689,18.708891,31.741093
0.727669,4094182256.6281805,14.1764,32.160497,37.159256
0.795115,3739316652.504744,1.49962,32.86427,39.359112
0.897376,1633851035.1898017,0.896996,28.655668,44.585588
0.283649,3483664036.197655,2.87381,78.027165,106.48038
0.219001,3560619027.876116,3.80582,68.67945,95.578538
0.666396,6011040541.314811,2.10551,33.599137,35.006145
0.595792,6330625833.047377,7.49034,32.208466,33.074199
0.589447,6899274902.940335,1.11541,32.405376,32.519728
0.690866,1634195507.4186726,11.9857,24.504346,35.971474
0.513564,4104005980.642292,2.2618,25.654043,29.763416
0.998576,1219237150.3421743,1.81468,29.562164,53.748125
0.364616,1286117094.6090975,1.80041,11.966983,24.949381
0.632187,5024378555.011393,13.5265,31.421422,34.274411
0.377141,5237017414.310415,1.01475,22.755154,24.964061
0.334058,6019699778.85966,6.46923,108.39303,114.355868
0.859113,6658193805.758686,3.20879,41.686817,42.315913
0.143333,4538584990.819546,3.63608,63.134049,82.301668
0.918106,2510661623.7860727,6.05788,33.532322,46.411652
0.638368,5294451744.091306,8.98405,32.000236,34.411299
0.303658,5349360198.0963,1.07083,95.089823,106.894449
0.562413,1971726091.433803,6.82232,22.673006,31.858866
0.948573,6846125032.111734,6.95091,48.20819,48.773856
0.851029,3090016785.2042713,1.09538,32.855344,41.827933
0.104965,3077294531.3021193,1.69248,3.558812,55.667482
0.289914,4994118881.321394,1.679,92.028149,106.093139
0.560475,2979127616.628282,11.2671,25.510962,31.873425
0.44289,3725708871.2112303,1.06545,22.182434,26.942083
0.474072,2155449537.776372,1.03533,19.343222,28.10281
0.199721,3845414744.149121,0.868464,56.88583,89.107777
0.176174,1171085586.143664,2.57228,2.911355,87.869138
0.1946,4245095811.8155117,13.475,79.237795,95.501773
0.651566,1022001972.6956031,7.54413,20.711383,34.760623
0.641005,3208359345.904948,1.87136,27.657429,34.249566
0.588715,4351242928.770327,2.97626,28.715398,32.6635
0.199435,5230949556.915562,1.9875,80.295045,91.892152
0.703327,6318674686.483538,7.22272,35.347065,36.322628
0.463989,1621066836.807818,8.24341,18.97955,28.319279
0.275563,3139245383.319376,3.14137,72.313504,105.25506
0.4709,6435700026.806096,3.71089,27.657962,28.334275
0.726204,4558751959.656145,3.57902,32.845709,36.969725
0.892656,4577288989.148136,3.63061,38.755751,44.33978
0.283687,3453210659.828479,8.92697,83.782452,109.478428
0.628096,1424632342.4940374,0.898282,21.065364,33.757148
0.649654,4937214095.49141,1.11816,31.274338,34.427639
0.360472,5629537435.87719,5.12461,23.733764,25.308431
0.673368,3383719270.3330836,6.0699,29.129287,35.359656
0.618025,2906613039.018776,14.168,26.980201,33.863002
0.778199,3850663215.5236464,3.83761,32.760294,38.755662
0.57058,1351446576.3453245,6.94784,20.572595,32.164925
0.96831,4526834976.879696,1.2929,42.187109,50.371891
0.934347,1101822866.4406464,11.0207,27.260334,47.694418
0.286239,6070585438.607308,1.51947,98.966348,105.189944
0.771384,3174238455.6834493,0.987856,30.623266,38.358473
0.804352,5216101039.176298,2.00056,36.453569,39.797541
0.541299,6992225036.114584,1.05008,30.649685,30.666625
0.699107,2080078475.5110571,0.810184,25.474253,35.907731
0.217188,5187729956.536364,1.17416,78.419852,91.383967
0.100797,5368950697.614365,5.78512,51.902857,66.829996
0.360411,6463234630.302379,0.878716,23.86769,24.578696
0.817944,5500769606.218782,2.65264,37.592243,40.414587
0.496565,3014017622.4460106,1.29746,22.581336,29.005557
0.173835,1596266562.7652173,7.18591,14.676449,91.653954
0.163146,5377704399.375397,2.47412,74.111514,85.433092
0.152594,3274139552.3354836,2.97344,35.516628,83.870316
0.799909,6388523550.236513,10.8245,38.697672,39.753293
0.857136,3738302342.0566,9.12271,35.251547,42.296018
0.660632,4636797904.000135,13.0907,31.521331,35.080795
0.940742,1679016024.024719,11.5763,30.77485,48.185745
0.33396,3378534290.5277743,8.53037,89.060761,114.946396
0.666365,5274077579.435429,1.31038,32.346358,34.942119
0.438826,5231582640.242611,4.71018,25.175123,27.262513
0.243032,1839020052.70895,5.67845,33.257322,100.570408
0.222723,6249282714.855592,2.63197,90.346508,94.842646
0.825852,4189255903.597701,1.64537,34.974157,40.714915
0.528696,3138326873.6846647,5.6509,24.570154,30.545988
0.684078,6721009769.924629,2.72563,35.206627,35.575661
0.421347,2421018779.4458237,2.47816,19.102462,26.471893
0.632933,1118729739.5211227,5.98188,20.791113,34.191318
0.792074,4660011619.391861,11.7,35.116628,39.418537
0.279907,4085045722.167268,2.23217,82.788471,105.122558
0.940299,3942520899.1899877,2.48179,39.073471,48.07197
0.36357,4854487300.460047,1.30989,21.987469,24.801283
0.743776,2734540907.891279,1.00587,28.692133,37.394055
0.504543,6847072757.392485,11.6723,29.571243,29.817439
0.670485,2856735784.0905924,13.8233,28.012725,35.367279
0.804919,1484799154.1770775,1.51102,25.463327,39.802304
0.812504,4644760616.394477,1.15294,35.514127,40.1044
0.794606,2226242839.985822,10.5051,28.824345,39.520225
0.870602,3828814278.999805,1.92289,35.804646,42.899183
0.383001,1999510717.388968,2.89713,16.895915,25.488815
0.724873,5998033506.803268,0.98048,35.20936,36.776276
0.805298,3122007846.9013186,1.60399,31.513246,39.818783
0.601801,4124799363.7389326,2.18566,28.646555,33.064597
0.244635,6068962141.600854,14.8319,98.531001,103.608694
0.4484,6618451878.109274,1.34695,26.719159,27.214179
0.359707,5358569787.569354,7.50196,23.562368,25.456319
0.629277,5943512439.354209,11.0144,32.742385,34.171499
0.789747,2762182341.455751,1.05734,29.930188,39.093831
0.35421,4878580135.244066,5.18039,22.620206,25.216625
0.807532,2230063280.6734867,3.12889,28.880403,39.979023
0.24228,1602597209.8588321,1.3124,5.051525,95.855185
0.447205,1455432736.7984638,1.31154,15.657098,27.162488
0.736594,3485771154.310521,1.85846,30.694341,37.227058
0.243644,3630561993.912343,0.83056,60.184618,94.595553
0.217965,4108387523.2745914,2.44692,71.850124,94.020635
0.312864,4000729012.3130984,14.2142,94.418816,114.277592
0.581839,2387166110.1690254,8.82682,24.605317,32.619551
0.37152,2149524986.081646,8.95501,18.263165,25.716647
0.860781,4520743143.372072,3.37397,37.175659,42.407452
0.814369,1921430681.015626,2.92878,27.911845,40.269141
0.766837,4265213338.5238643,9.51589,33.557676,38.426611
0.356405,4136150218.925863,3.29269,21.230141,25.05991
0.402593,4155945052.1744146,9.24106,22.905823,26.388817
0.933984,5313647896.499261,1.98073,42.616721,48.272047
0.96618,6602290838.670345,12.5923,48.652102,50.279253
0.879285,2007930859.8402214,1.2216,29.98103,43.383204
0.345496,6653286154.010072,2.44741,110.889528,113.224925
0.416222,4424229760.540239,3.99002,23.232037,26.473907
0.417138,6692254679.968982,6.11218,26.286793,26.651642
0.883317,2796915543.5137196,5.74456,33.306644,43.745571
0.637034,4381880693.368277,8.82877,30.386271,34.371266
0.976888,2027342293.2215343,14.4556,33.650498,51.302932
0.758717,4805875194.431038,1.3235,34.114342,37.931182
0.31156,4680335080.4237385,3.83365,95.198085,111.056418
0.345196,5127458519.915546,0.94043,98.115167,111.11462
0.376746,1693288730.35213,1.87357,14.938993,25.193035
0.768338,6858758443.5734415,3.22332,38.137489,38.368375
0.371581,1213467593.209245,13.284,15.577823,25.798824
0.167687,5118198088.49935,13.3422,82.338692,92.897735
0.329576,4533879418.838066,2.03511,93.908176,111.366796
0.153633,4043113211.417436,2.10171,52.695534,82.510597
0.945577,4035002487.6455135,0.948978,39.507099,48.432195
0.177884,2172664496.557652,14.1307,51.745726,93.847072
0.156612,3110113533.3852777,2.11603,22.678635,83.233022
0.334678,5764930623.174287,3.42093,105.354998,113.003692
0.466864,4799426431.679692,7.68159,25.617073,28.399642
0.509067,5705201010.326508,8.6739,28.308135,29.928678
0.986958,4047833637.9959087,1.5181,41.730952,52.295454
0.398268,6616242610.84121,2.14521,25.25138,25.739635
0.390444,2094474740.7851076,3.13961,17.45441,25.684215
0.686067,4168397279.8347425,0.858475,30.708095,35.48733
0.228486,1151082500.7644753,8.08736,12.929717,99.151139
0.343466,3615351798.192058,2.60426,87.53072,113.179499
0.409244,6615498372.598238,6.449,25.969572,26.440219
0.696905,1462753798.6674745,9.00099,23.874906,36.139882
0.115792,3489988789.7719865,8.22303,36.171259,76.201742
0.954775,3574993596.095585,1.69608,38.469188,49.203777
0.88252,2185985626.957932,0.823136,30.748681,43.558685
0.747229,4971831580.3493805,2.14259,34.157694,37.591483
0.300907,2543028463.4162407,4.80069,70.843194,110.39291
0.937208,2680122838.187599,4.6863,34.792438,47.868545
0.261193,2151265697.419937,3.81932,48.288632,102.982149
0.898371,3661536275.7596774,10.0769,36.638778,44.819012
0.903523,1981630278.279165,4.24879,30.855589,45.191764
0.255695,1563018709.155387,4.70888,20.185038,102.48053
0.237986,6774979550.267916,2.69986,95.647088,97.372069
0.662256,2431787056.8191924,0.997925,25.876457,34.781368
0.986025,4474379696.061702,2.47096,43.116971,52.209981
0.977356,5215330376.305471,3.02623,44.859127,51.287908
0.846742,6709978915.2983265,10.0594,41.261413,41.797963
0.588354,3378686856.6742425,0.874409,26.459967,32.438211
0.284743,1054619953.3015876,1.89641,4.428531,105.54508
0.613996,1707338798.4460254,10.7423,23.274765,33.71406
0.308916,1200833205.9962058,1.65328,6.776469,108.672814
0.101415,6429913532.423123,6.59151,64.392106,68.21967
0.288356,2666195369.187763,1.9193,62.559328,106.200464
0.442554,2055943373.4924686,0.926156,17.754925,26.887152
0.337657,4382753158.025333,2.31409,94.102511,112.406448
0.885487,5618490748.331502,1.04337,40.806736,43.766805
0.437647,6216749525.768329,1.55619,25.92934,26.871318
0.502283,4842440583.051409,1.77679,26.338879,29.291416
0.722876,3548604029.0077543,12.7561,30.887893,37.001107
0.634621,2002616429.996758,1.05965,23.781291,33.976835
0.208735,5988020584.832551,9.12003,91.993683,97.390981
0.163689,6102583642.363361,6.46683,84.024265,89.391439
0.890228,2327690789.070354,0.851718,31.555489,44.071914
0.868561,5448979164.677165,10.4857,39.75824,42.908486
0.113321,1699549508.270197,1.7421,1.463561,63.546272
0.710424,4353640059.084442,7.2278,32.179368,36.55229
0.224833,6047433398.391668,13.4702,95.087351,100.119337
0.186718,6794294473.326419,8.17801,90.568215,92.152534
