Pri_dMass,Pri_dTidalTau,Sec_dMass,Sec_dTidalTau,Pri_LockTime,Sec_LockTime,Age,Pri_ProtInitial,Pri_ProtAge,Pri_ProtFinal,Sec_ProtInitial,Sec_ProtAge,Sec_ProtFinal,Initial_Ecc,Final_Ecc,Age_Ecc,Initial_Porb,Final_Porb,Age_Porb,Initial_Peq,Final_Peq,Age_Peq
0.583731,0.06317146600000001,0.431051,0.01219339554,-3.170577045022194e-08,-3.170577045022194e-08,4824092107.019194,10.7532,29.806691,32.892233,5.71084,24.398214,27.093652,0.281438,0.281439,0.281439,76.4665,76.466852,76.466809,51.412924,51.413018,51.412998
0.56496,0.0359874554,0.545295,8.84820006,-3.170577045022194e-08,1545681991.1223843,2557678307.235791,4.53434,24.3874,32.091836,3.31623,33.30734,33.324605,0.287167,0.28759,0.28794,50.1902,50.314255,50.331559,33.276966,33.324605,33.30734
0.293051,0.01171925472,0.291058,0.09914252059999999,-3.170577045022194e-08,-3.170577045022194e-08,3348880786.5283847,1.05542,71.628637,105.072033,13.565,85.430424,108.636878,0.220799,0.220801,0.220802,52.2187,52.219159,52.219231,40.30017,40.300346,40.300347
0.344401,5.06314774,0.299963,4.29410792,-3.170577045022194e-08,-3.170577045022194e-08,6526197747.965895,3.23338,103.143617,104.740199,11.8775,102.528557,104.071232,0.058515,0.058532,0.058533,70.5797,70.592901,70.592963,69.158522,69.170652,69.170701
0.623992,0.02714691956,0.107905,0.2161332118,-3.170577045022194e-08,361206721.6233354,2906180961.2056136,8.11525,14.070183,13.959013,6.16974,6.628334,6.638832,0.236621,0.218394,0.228703,8.84758,8.558933,8.734383,6.599588,6.638832,6.628334
0.530374,3.0953387539999997,0.479001,1.601449808,5365038046.9245405,-3.170577045022194e-08,5480101256.32649,2.32825,42.205827,42.206778,11.943,37.652775,40.144264,0.124983,0.1252,0.125221,46.1145,46.18366,46.183931,42.156184,42.206778,42.205827
0.221616,4.4243681200000005,0.220792,0.2534592248,-3.170577045022194e-08,-3.170577045022194e-08,4301434333.191627,13.5336,78.077938,83.771047,0.987439,67.946478,90.493426,0.286912,0.286946,0.286951,67.0075,67.015572,67.01614,44.454946,44.456545,44.456459
0.488509,0.0540869998,0.20191,3.55689196,-3.170577045022194e-08,183854311.98478124,4707940041.406559,1.0082,18.189393,18.24268,8.2852,11.545414,11.573881,0.255504,0.248961,0.251141,15.978,15.949568,15.989295,11.422617,11.573881,11.545414
0.799145,0.2185829236,0.156652,0.27946017,-3.170577045022194e-08,-3.170577045022194e-08,5123650699.443104,2.16997,36.486546,40.06248,1.92683,68.837513,81.977812,0.083973,0.083981,0.083982,52.3464,52.350488,52.350357,50.22034,50.22384,50.223694
0.882609,0.0879691602,0.109166,4.0964152,-3.170577045022194e-08,382281547.24159795,5551161482.148063,2.38102,30.157915,30.209855,2.68076,17.318649,17.315582,0.116838,0.11633,0.116534,18.7111,18.723648,18.731899,17.292582,17.315582,17.318649
