Pri_dMass,Pri_dTidaLQ,Sec_dMass,Sec_dTidalQ,Pri_LockTime,Sec_LockTime,Age,Pri_ProtInitial,Pri_ProtAge,Pri_ProtFinal,Sec_ProtInitial,Sec_ProtAge,Sec_ProtFinal,Initial_Ecc,Final_Ecc,Age_Ecc,Initial_Porb,Final_Porb,Age_Porb,Initial_Peq,Final_Peq,Age_Peq
0.709026,3658550.0,0.567253,101820.0,-3.170577045022194e-08,5213738110.3360815,4982661482.668502,10.4005,57.336833,68.408478,0.810662,77.960649,82.368718,0.15527,0.155266,0.155271,82.3661,82.368718,82.369127,82.3661,82.368718,82.369127
0.214254,87987.8,0.188353,781215.0,-3.170577045022194e-08,-3.170577045022194e-08,3355056833.3665996,7.49181,44.797634,56.768588,5.63408,41.009416,65.940209,0.221863,0.221862,0.221868,55.6012,55.601933,55.602678,55.6012,55.601933,55.602678
0.699337,6479200.0,0.163293,4311160.0,-3.170577045022194e-08,-3.170577045022194e-08,5109714417.356451,1.26699,56.34131,66.707704,4.39842,54.370079,67.19307,0.245067,0.245067,0.245067,84.4848,84.484869,84.484875,56.3232,56.323246,56.32325
0.925733,13203.6,0.348632,236053.0,817774254.9143944,3579543436.9055166,6699521788.625773,5.25542,52.167302,52.165693,1.82604,52.167302,52.165693,0.076292,0.074752,0.074861,52.1361,52.165692,52.167302,52.1361,52.165693,52.167302
0.272095,622750.0,0.108809,180562.0,-3.170577045022194e-08,-3.170577045022194e-08,6106938392.74746,10.4378,66.218486,71.4773,6.33739,63.28541,67.088359,0.23101,0.23101,0.23101,63.2382,63.238473,63.238522,42.1588,42.158982,42.159015
0.213553,217342.0,0.14968,8621000.0,-3.170577045022194e-08,-3.170577045022194e-08,1796491943.964696,7.94638,25.979717,61.058477,0.88072,3.505472,62.074556,0.143457,0.143456,0.143459,47.3718,47.372072,47.372395,47.3718,47.372072,47.372395
0.968274,2108800.0,0.49262,12058.3,6646851616.994293,1298898541.5345592,3767555993.3019347,3.09629,38.001638,54.993005,2.02699,55.00231,54.993005,0.18373,0.183306,0.183604,54.983,54.993005,55.00231,54.983,54.993005,55.00231
0.694742,4984440.0,0.362704,25200.5,1831461.0019023463,1046.1011414077361,5510685102.482532,1.55166,1.707363,1.451998,1.90709,1.707363,1.451998,0.294796,0.0,0.0,3.31384,1.451994,1.707362,2.209227,1.451998,1.707363
0.587135,6895730.0,0.239406,6728380.0,-3.170577045022194e-08,-3.170577045022194e-08,4959575005.926296,4.77537,63.560254,76.053892,6.76497,56.437573,69.638134,0.025421,0.025421,0.025421,63.1225,63.122557,63.12259,63.1225,63.122557,63.12259
0.795609,254673.0,0.126663,432919.0,-3.170577045022194e-08,-3.170577045022194e-08,6951182490.016284,7.01387,60.96644,61.199272,14.0362,70.727071,71.032171,0.081852,0.081853,0.081853,97.3134,97.314469,97.31446,97.3134,97.314469,97.31446
0.65061,18612.0,0.101049,5937890.0,2513717501.5852885,-3.170577045022194e-08,4626457527.943096,2.44952,18.188879,17.906606,7.47902,44.253166,49.643272,0.241721,0.196221,0.213937,18.4435,17.906603,18.188874,12.295667,17.906606,18.188879
0.852395,88286.1,0.153028,10616.5,8850313.887127457,10873.297400126823,2515719019.1708736,1.10407,4.11055,1.801647,1.2515,4.11055,1.801647,0.069571,0.0,0.0,4.13868,1.801644,4.110549,4.13868,1.801647,4.11055
0.776592,130951.0,0.511338,137163.0,5540187.0640456565,6498208.623969562,1887051638.2344353,2.91418,7.110819,6.663789,0.967877,7.110819,6.663789,0.190092,2.774582e-06,0.017199,7.27897,6.663788,7.110817,7.27897,6.663789,7.110819
