Pri_dMass,Pri_dTidaLQ,Sec_dMass,Sec_dTidalQ,Pri_LockTime,Sec_LockTime,Age,Pri_ProtInitial,Pri_ProtAge,Pri_ProtFinal,Sec_ProtInitial,Sec_ProtAge,Sec_ProtFinal,Initial_Ecc,Final_Ecc,Age_Ecc,Initial_Porb,Final_Porb,Age_Porb,Initial_Peq,Final_Peq,Age_Peq
0.514669,45210200.0,0.149654,11702.6,-3.170577045022194e-08,2615674698.795181,6919148410.726643,0.883276,29.442901,29.600428,5.34611,53.991205,53.991181,0.173164,0.173163,0.173164,53.9868,53.991181,53.991205,53.9868,53.991181,53.991205
0.781482,44142100.0,0.585491,13589300.0,-3.170577045022194e-08,-3.170577045022194e-08,3712023227.2721405,2.65064,32.447985,38.87827,9.77949,27.760679,32.822305,0.090864,0.090864,0.090864,87.8629,87.862949,87.862926,87.8629,87.862949,87.862926
0.593119,143760.0,0.394397,103271.0,378436.9055168041,94625.64996829422,6339920506.864777,2.305,4.139984,4.059278,2.56525,4.139984,4.059278,0.053293,0.0,0.0,4.7223,4.059274,4.139983,4.7223,4.059278,4.139984
0.111145,15419.7,0.106564,1491340.0,-3.170577045022194e-08,-3.170577045022194e-08,6099218907.253851,1.21771,44.478511,59.48435,1.23921,31.225962,52.237903,0.09232,0.092321,0.092321,98.5294,98.529922,98.52989,98.5294,98.529922,98.52989
0.296982,27957600.0,0.276974,16406200.0,-3.170577045022194e-08,-3.170577045022194e-08,5910542392.2557,1.17154,98.505625,105.905692,11.5775,102.056805,108.33025,0.208081,0.208081,0.208081,53.6909,53.69089,53.690896,53.6909,53.69089,53.690896
0.910799,1227040.0,0.786731,2481250.0,-3.170577045022194e-08,-3.170577045022194e-08,6442704005.030893,6.48711,48.681392,51.06231,0.899668,38.993945,40.109533,0.041741,0.041742,0.041742,82.5302,82.532236,82.532029,82.5302,82.532236,82.532029
0.287411,83993300.0,0.275375,2205600.0,-3.170577045022194e-08,-3.170577045022194e-08,3939566445.3013144,7.60845,88.380881,109.529518,1.2442,76.428333,98.922025,0.133146,0.133146,0.133146,50.3913,50.391289,50.391356,50.3913,50.391289,50.391356
0.146432,51390900.0,0.10018,10199200.0,-3.170577045022194e-08,-3.170577045022194e-08,6944739202.694764,11.2606,87.43424,87.702181,13.9717,72.068295,72.349283,0.029621,0.029621,0.029621,30.1645,30.164519,30.164519,30.1645,30.164519,30.164519
0.479805,30942.2,0.376028,9360780.0,779737.4762206721,-3.170577045022194e-08,3000138736.380027,1.35531,6.841799,6.656761,14.6601,9.420811,9.224732,0.035641,2.497867e-06,0.000623,6.74794,6.65676,6.841798,6.74794,6.656761,6.841799
0.436197,62220.9,0.2445,13284.6,87895.40266328472,6866.528218135701,2047927290.727379,2.17489,4.126303,3.864971,2.15862,4.126303,3.864971,0.244427,0.0,0.0,4.7604,3.864971,4.126303,3.1736,3.864971,4.126303
0.630688,53464200.0,0.256797,15550.0,-3.170577045022194e-08,3380034876.347495,1545746465.8533802,11.4538,23.060798,34.22612,0.849723,3.693494,74.566566,0.02516,0.02516,0.025161,74.5644,74.566566,74.566206,74.5644,74.566566,74.566206
0.510785,36686.9,0.427618,56744100.0,-3.170577045022194e-08,-3.170577045022194e-08,5555292216.759683,12.1698,39.375704,50.210976,1.89013,24.86657,26.592866,0.233445,0.233468,0.233463,89.2671,89.276533,89.274633,59.5114,59.517689,59.516422
0.956637,320192.0,0.134525,41184800.0,-3.170577045022194e-08,-3.170577045022194e-08,2104173541.489136,4.25224,33.505664,52.337829,3.84197,7.914455,79.975457,0.231925,0.231937,0.23193,74.3146,74.320216,74.316212,49.543067,49.546811,49.544141
0.792509,2580020.0,0.132394,29573400.0,-3.170577045022194e-08,-3.170577045022194e-08,5286565996.277833,2.08606,36.333478,39.548996,4.04537,67.901634,79.514544,0.240377,0.240379,0.240378,66.3646,66.36521,66.365048,44.243067,44.243473,44.243366
0.790661,1594130.0,0.380116,7373790.0,-3.170577045022194e-08,-3.170577045022194e-08,2445400066.253026,4.85988,30.071495,41.123047,6.04254,18.921817,25.943046,0.282862,0.282867,0.282866,58.7616,58.763755,58.762735,39.1744,39.175837,39.175157
0.132998,47700700.0,0.105798,27472400.0,-3.170577045022194e-08,-3.170577045022194e-08,6979261004.419733,3.98083,79.568681,79.678421,9.3795,72.343837,72.451353,0.155791,0.155791,0.155791,99.0437,99.043701,99.043701,99.0437,99.043701,99.043701
0.723053,43492300.0,0.545274,2236630.0,-3.170577045022194e-08,-3.170577045022194e-08,6752761679.511794,3.40661,36.604069,36.977108,8.26387,33.248806,33.574069,0.220372,0.22037,0.220371,43.9208,43.92197,43.921979,43.9208,43.92197,43.921979
0.67864,6498300.0,0.671144,865741.0,-3.170577045022194e-08,-3.170577045022194e-08,4960264624.652988,6.37315,32.717768,36.102157,8.3529,34.99896,40.535558,0.105289,0.105294,0.105292,64.7262,64.728367,64.727722,64.7262,64.728367,64.727722
0.593677,10982500.0,0.21088,17423.6,-3.170577045022194e-08,5167025998.73177,4744066073.994238,2.86791,29.583763,32.842641,2.97344,90.932549,98.808306,0.141059,0.141059,0.14106,98.8074,98.808306,98.808356,98.8074,98.808306,98.808356
0.173212,12037.9,0.158936,28119800.0,4360732403.2974,-3.170577045022194e-08,1761998858.6492953,1.0348,2.667218,64.20074,14.8162,30.30836,91.413175,0.181359,0.181364,0.181371,64.1967,64.20074,64.20048,64.1967,64.20074,64.20048
0.705822,3554620.0,0.436188,82241300.0,4937095751.42676,-3.170577045022194e-08,5327041938.2992,4.30226,36.369985,36.369451,4.01564,25.232866,27.211149,0.138553,0.138536,0.138542,36.3686,36.369451,36.369985,36.3686,36.369451,36.369985
0.922243,1456670.0,0.403128,123319.0,-3.170577045022194e-08,3940668991.7565,4185834539.3187737,1.27256,40.313543,46.46238,2.74177,36.537068,36.535644,0.259966,0.259957,0.259985,54.7988,54.803466,54.805602,36.532533,36.535644,36.537068
0.232897,14163.6,0.135452,328088.0,-3.170577045022194e-08,-3.170577045022194e-08,3247797920.471003,8.5729,58.776754,58.771337,0.97244,7.259564,70.135411,0.254383,0.254363,0.254394,58.7696,58.768958,58.774371,39.179733,39.179305,39.182914
0.228862,75895.0,0.217854,628576.0,148416.36017755233,172963.79201014584,5528710831.807837,1.76747,4.181036,4.160447,5.7427,4.181036,4.160447,0.096569,0.000129,0.000396,4.22008,4.160447,4.181036,4.22008,4.160447,4.181036
0.684518,1819100.0,0.300544,12593200.0,-3.170577045022194e-08,-3.170577045022194e-08,2055514862.4572897,10.2134,26.085912,36.719261,6.01809,63.446762,110.086703,0.015109,0.015109,0.015109,61.1771,61.177868,61.177334,61.1771,61.177868,61.177334
0.991547,20803100.0,0.661648,41101600.0,-3.170577045022194e-08,-3.170577045022194e-08,5447736984.945851,1.73676,37.511441,38.673681,11.7617,32.127844,33.362769,0.061568,0.061547,0.061554,29.3262,29.322371,29.324042,29.3262,29.322371,29.324042
0.581374,56994100.0,0.274837,50374.2,-3.170577045022194e-08,-3.170577045022194e-08,2536037924.388696,6.58409,24.873802,32.570608,1.4834,37.247991,37.460193,0.233701,0.233628,0.233752,37.1444,37.138557,37.15449,24.762933,24.759038,24.76966
0.350682,16114200.0,0.299244,8860560.0,-3.170577045022194e-08,-3.170577045022194e-08,6782659730.092715,10.7246,25.194869,25.452626,1.42498,105.008234,106.735604,0.078046,0.078046,0.078046,70.4415,70.441511,70.441511,70.4415,70.441511,70.441511
0.809925,22850400.0,0.557661,6788060.0,-3.170577045022194e-08,-3.170577045022194e-08,2142033479.1410642,3.13764,28.644118,35.458376,2.72513,22.966128,30.600898,0.253485,0.253445,0.253483,30.6031,30.601539,30.603733,20.402067,20.401026,20.402489
0.770999,784714.0,0.331921,68552600.0,-3.170577045022194e-08,-3.170577045022194e-08,4000440985.850019,1.41783,35.829359,44.721015,4.05024,91.648095,112.636904,0.160648,0.160636,0.160654,49.8148,49.818741,49.81789,49.8148,49.818741,49.817889
0.944053,10676.9,0.441776,63406300.0,173541693.08814204,-3.170577045022194e-08,3771751823.8699827,2.6603,27.977143,27.67362,7.84188,23.308252,27.688393,0.259369,0.25508,0.257766,42.2348,41.510428,41.965714,28.156533,27.67362,27.977143
0.972212,89901.2,0.165757,26019.9,153024096.38554215,9158731.769181991,3449146706.091052,3.40894,17.739966,17.361072,3.09905,17.739966,17.361072,0.107667,0.079278,0.096498,17.8871,17.361071,17.739965,17.8871,17.361072,17.739966
0.124752,24149300.0,0.106732,488210.0,-3.170577045022194e-08,-3.170577045022194e-08,1165276494.8216474,8.92012,5.73194,80.591311,2.98293,1.408691,63.803583,0.214929,0.214929,0.214929,62.5412,62.541289,62.541263,62.5412,62.541289,62.541263
0.869767,786768.0,0.261968,1922880.0,-3.170577045022194e-08,-3.170577045022194e-08,4356529378.365452,3.92496,25.128692,25.102777,5.92026,56.861249,56.793854,0.24468,0.243276,0.243915,25.153,25.103209,25.129118,16.768667,16.735473,16.752746
0.492119,58248.2,0.420059,36315400.0,534966.3918833227,-3.170577045022194e-08,1422088707.4113088,1.47653,5.49408,5.225847,1.09069,10.395078,10.044566,0.249406,1.205415e-07,0.024333,6.39629,5.225847,5.49408,4.264193,5.225847,5.49408
0.880066,894789.0,0.657892,6166110.0,-3.170577045022194e-08,-3.170577045022194e-08,6427731428.739658,4.46283,46.09614,47.979304,0.823643,34.024742,34.859579,0.131137,0.131141,0.131141,85.2603,85.262301,85.262105,85.2603,85.262301,85.262105
0.282017,123084.0,0.201237,832495.0,-3.170577045022194e-08,-3.170577045022194e-08,4592348539.488091,2.15643,87.407218,100.261866,3.82568,78.993684,94.055252,0.293996,0.293995,0.293996,91.2035,91.203585,91.203797,60.802333,60.80239,60.802531
0.182394,58290.3,0.100968,365242.0,-3.170577045022194e-08,-3.170577045022194e-08,3170616039.3728294,10.3121,19.920259,19.8907,7.69641,21.235486,32.235532,0.277229,0.276722,0.277296,19.8965,19.890556,19.91961,13.264333,13.260371,13.27974
0.107856,57937.4,0.106489,35094100.0,-3.170577045022194e-08,-3.170577045022194e-08,6693019348.783899,7.81766,71.230699,73.116009,4.17605,64.423552,66.685472,0.037006,0.037006,0.037006,99.4342,99.434315,99.434313,99.4342,99.434315,99.434313
0.894522,41328700.0,0.552575,7366300.0,-3.170577045022194e-08,-3.170577045022194e-08,4622873704.030264,1.15614,39.006396,44.660007,7.68231,28.615674,32.187914,0.144376,0.144377,0.144377,56.1155,56.115853,56.115749,56.1155,56.115853,56.115749
0.387152,1695900.0,0.269114,1950600.0,-3.170577045022194e-08,-3.170577045022194e-08,3828062355.458766,2.46708,21.246574,25.74587,1.12376,73.384409,98.584076,0.282822,0.282823,0.282823,65.6462,65.646493,65.646424,43.764133,43.764329,43.764283
0.673682,52366400.0,0.524669,14712.1,-3.170577045022194e-08,351584337.3493976,2077509772.049279,1.2899,25.211021,33.859163,1.75751,27.179686,27.130596,0.11257,0.105851,0.11125,27.1004,27.130595,27.179686,27.1004,27.130596,27.179686
0.964859,902603.0,0.40538,9239530.0,5540345592.897907,-3.170577045022194e-08,1012539909.8885919,3.20452,27.774228,55.553027,9.42811,15.146736,26.692509,0.154925,0.154891,0.154929,55.5496,55.553027,55.550802,55.5496,55.553027,55.550802
0.445259,5374180.0,0.30312,199877.0,-3.170577045022194e-08,-3.170577045022194e-08,2908572179.2648516,1.16168,20.546418,27.138742,1.21852,66.823392,86.618007,0.065413,0.065412,0.065413,62.2357,62.235713,62.236192,62.2357,62.235713,62.236192
0.240468,2718840.0,0.101572,97939.1,-3.170577045022194e-08,-3.170577045022194e-08,4817554499.997256,6.89352,87.545832,100.644466,11.7617,57.451929,73.804828,0.094582,0.094582,0.094582,89.6957,89.695798,89.69579,89.6957,89.695798,89.69579
0.876904,15347300.0,0.467742,15464.4,-3.170577045022194e-08,4122038681.0399494,2809512752.564022,2.27251,33.025167,43.520312,14.4166,57.23561,78.402375,0.214881,0.21484,0.214901,78.395,78.402375,78.404684,78.395,78.402375,78.404684
0.16618,8336350.0,0.136513,10912800.0,-3.170577045022194e-08,-3.170577045022194e-08,4475714761.958931,12.2162,77.072757,91.979931,4.90465,63.060029,81.655222,0.074689,0.074689,0.074689,53.9591,53.959106,53.95911,53.9591,53.959106,53.95911
0.606445,16554.1,0.41318,77440300.0,912266011.4140774,-3.170577045022194e-08,1627473015.7899797,3.62596,48.420655,48.417254,1.12865,15.087464,25.975114,0.061447,0.061086,0.061436,48.3966,48.417254,48.420655,48.3966,48.417254,48.420655
0.849896,11286.7,0.456525,73002300.0,112774.06467977172,-3.170577045022194e-08,5137190127.314587,2.55548,4.843639,4.119171,2.99728,10.06964,8.844157,0.249123,0.0,0.0,7.32641,4.11917,4.843638,4.884273,4.119171,4.843639
0.841127,15391.5,0.810732,23701.7,7863310.0824350035,7416138.237159163,5282637848.539679,1.89626,14.698389,14.646524,2.73671,14.698389,14.646524,0.083825,0.000112,0.000734,14.5926,14.646524,14.698389,14.5926,14.646524,14.698389
0.680898,13230900.0,0.642725,932873.0,-3.170577045022194e-08,-3.170577045022194e-08,5472648649.927607,3.33707,33.013442,33.191567,2.6133,32.916664,32.913959,0.242246,0.242051,0.242108,32.9173,32.915499,32.917435,21.944867,21.943666,21.944957
0.952922,36414300.0,0.56958,26437.7,-3.170577045022194e-08,1156126823.081801,3555170218.445569,6.6121,38.66128,49.62343,3.63739,54.346429,54.34174,0.149519,0.149226,0.14942,54.3359,54.34174,54.346429,54.3359,54.34174,54.346429
0.931267,2428750.0,0.566139,8148860.0,-3.170577045022194e-08,-3.170577045022194e-08,4652830503.564287,1.12785,42.493536,50.905204,1.35983,28.457421,31.952514,0.150423,0.150425,0.150426,69.7989,69.800554,69.800034,69.7989,69.800554,69.800034
0.51746,88382500.0,0.175079,2687480.0,-3.170577045022194e-08,-3.170577045022194e-08,1662540277.3828707,0.921098,18.804881,29.718098,0.841393,1.86656,81.188964,0.239827,0.239827,0.239827,50.5141,50.514155,50.514149,33.676067,33.676103,33.676099
0.74768,634174.0,0.516691,37695.4,3716658211.7945466,1367917564.9968295,2563877910.191925,2.24033,34.234538,44.141182,1.18562,44.143599,44.141182,0.101337,0.101084,0.101326,44.1248,44.141182,44.143599,44.1248,44.141182,44.143599
0.641064,170571.0,0.480212,1373010.0,775759987.3176918,-3.170577045022194e-08,4292937721.964678,2.49232,24.046379,24.036771,1.10175,25.781687,27.729497,0.272223,0.272135,0.27222,36.0724,36.055157,36.069568,24.048267,24.036771,24.046379
0.191967,1093410.0,0.15247,27157100.0,-3.170577045022194e-08,-3.170577045022194e-08,3741867082.7015853,2.46985,60.188861,86.496811,7.90005,64.3212,87.823596,0.249672,0.249672,0.249672,52.2809,52.280948,52.281023,34.853933,34.853965,34.854015
0.858998,2875980.0,0.349237,383957.0,-3.170577045022194e-08,-3.170577045022194e-08,4772712792.145965,2.08723,37.853242,42.600639,10.6199,101.198171,110.010681,0.030891,0.030891,0.030891,90.4449,90.445182,90.445136,90.4449,90.445182,90.445136
0.53219,2071340.0,0.405798,11907900.0,-3.170577045022194e-08,-3.170577045022194e-08,1425873283.2730217,1.95932,18.96712,32.577488,12.3735,17.133691,26.765263,0.050843,0.050844,0.050843,44.8339,44.835104,44.834192,44.8339,44.835104,44.834192
0.411101,12782800.0,0.299522,307368.0,-3.170577045022194e-08,2992867.4698795183,5875344158.2585335,7.84969,15.710953,15.705819,5.82941,7.769748,7.751047,0.279779,0.278189,0.278505,11.7629,11.626571,11.654621,7.841933,7.751047,7.769748
0.924698,20700.7,0.609591,4309560.0,268844673.43056434,-3.170577045022194e-08,5676390690.140083,11.1387,44.235542,44.193078,6.78773,33.729198,35.992247,0.1855,0.178653,0.180415,44.332,44.193078,44.235542,44.332,44.193078,44.235542
0.526427,3679200.0,0.162675,1145310.0,-3.170577045022194e-08,-3.170577045022194e-08,6590443414.965166,5.09396,30.104667,30.623879,4.88683,81.807064,83.991994,0.280026,0.280027,0.280027,57.6375,57.637875,57.63786,38.425,38.42525,38.42524
0.623267,318321.0,0.574721,3879350.0,-3.170577045022194e-08,-3.170577045022194e-08,1703119703.4878778,2.08121,19.54085,20.805781,2.61092,21.409579,23.110116,0.256473,0.253649,0.2561,23.1555,23.110467,23.162873,15.437,15.406978,15.441916
